Country,Maker/Brand,Type,Group_Segment,Segment,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Region,Total
Japan,Mitsubishi,Mini Cars,Passenger,Passenger A,0,0,0,0,0,0,0,0,4998,6989,Asia,11987
Japan,Mitsubishi,Mini Cars,Passenger,Passenger A,27569,17750,12960,11504,13011,8875,16683,18073,12828,32573,Asia,171826
Japan,Mitsubishi,Mini Cars,Passenger,Passenger A,33476,23442,21726,29365,32652,37928,12528,16734,15946,12207,Asia,236004
Japan,Mitsubishi,Mini Cars,Passenger,Passenger A,2021,1612,899,469,517,164,128,64,0,0,Asia,5874
Japan,Mitsubishi,Cars,Passenger,Passenger C,83795,115612,68712,49779,0,0,0,0,0,0,Asia,317898
Japan,Mitsubishi,Cars,SUV,SUV-C,0,0,0,17932,114065,71025,38812,42770,51531,66574,Asia,402709
Japan,Mitsubishi,Cars,SUV,SUV-C,65024,72236,116006,110100,125596,108066,63327,63703,54041,52251,Asia,830350
Japan,Mitsubishi,Cars,SUV,SUV-D,132610,147983,147351,137878,149765,144850,74784,110639,121843,143958,Asia,1311661
Japan,Mitsubishi,Cars,SUV,SUV-E,52623,54933,47427,37177,49211,31653,15679,21583,0,0,Asia,310286
Japan,Mitsubishi,Cars,MPV,MPV,12829,11219,11131,14105,12978,20278,10697,15687,9258,17548,Asia,135730
Japan,Mitsubishi,Mini Trucks,Passenger,Passenger A,11620,15622,12871,13974,0,0,0,0,0,0,Asia,54087
Japan,Mitsubishi,Mini Trucks,Passenger,Passenger A,1022,474,203,276,0,0,0,0,0,0,Asia,1975
Japan,Mitsubishi,Mini Trucks,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
Japan,Mitsubishi,Light Trucks,MPV,MPV,780,0,0,0,0,0,0,0,0,0,Asia,780
Japan,Mitsubishi,Light Trucks,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
Japan,Mitsubishi,Trucks,SUV,SUV-D,502,472,602,321,0,0,0,0,0,0,Asia,1897
Japan,Mitsubishi,Trucks,SUV,SUV-E,808,0,0,0,0,0,0,0,0,0,Asia,808
Japan,Mitsubishi,Trucks,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
Japan,Subaru,Mini Cars,Passenger,Passenger A,852,637,606,401,614,485,81,0,0,0,Asia,3676
Japan,Subaru,Mini Cars,Passenger,Passenger A,767,0,0,0,0,0,0,0,0,0,Asia,767
Japan,Subaru,Mini Cars,Passenger,Passenger A,10974,6849,7190,7032,5770,4315,3068,3121,2983,2704,Asia,54006
Japan,Subaru,Mini Cars,Passenger,Passenger A,14401,15598,10984,7159,6442,0,0,0,0,0,Asia,54584
Japan,Subaru,Cars,Passenger,Passenger A,0,0,951,7321,5290,5140,4478,3590,3160,3685,Asia,33615
Japan,Subaru,Cars,Passenger,Passenger A,0,0,0,0,0,5454,4322,2707,3660,1101,Asia,17244
Japan,Subaru,Cars,Passenger,Passenger B,0,0,1262,4173,3131,2516,1872,1662,1273,1117,Asia,17006
Japan,Subaru,Cars,Passenger,Passenger C,10396,10671,8718,10238,7824,5164,4523,7495,13596,15809,Asia,94434
Japan,Subaru,Cars,Passenger,Passenger C,106519,94000,83147,67874,42668,33593,20583,15046,10517,41822,Asia,515769
Japan,Subaru,Cars,Passenger,Passenger C,33961,32334,31776,26875,18011,15930,15105,23081,16315,17891,Asia,231279
Japan,Subaru,Cars,Passenger,Passenger C,37698,47168,53340,51110,45072,30393,30176,26158,37352,29095,Asia,387562
Japan,Subaru,Cars,Passenger,Passenger D,29919,70491,56257,41988,36389,26577,16505,81,0,0,Asia,278207
Japan,Subaru,Cars,SUV,SUV-C,0,0,0,0,0,0,0,0,0,156031,Asia,156031
Japan,Subaru,Cars,SUV,SUV-C,300223,275620,297939,293258,253249,302009,266872,196173,192301,262699,Asia,2640343
Japan,Subaru,Cars,SUV,SUV-C,139198,152783,171773,196002,235877,195291,202707,174670,230225,19181,Asia,1717707
Japan,Subaru,Cars,SUV,SUV-D,0,3348,4346,3999,991,0,0,0,0,0,Asia,12684
Japan,Subaru,Cars,SUV,SUV-D,0,0,0,0,0,0,1986,28008,33104,35113,Asia,98211
Japan,Subaru,Cars,SUV,SUV-D,0,0,0,0,0,0,0,0,6579,18213,Asia,24792
Japan,Subaru,Cars,MPV,MPV,2480,608,0,0,0,0,0,0,0,0,Asia,3088
Japan,Subaru,Cars,MPV,MPV,2010,1086,415,0,0,0,0,0,0,0,Asia,3511
Japan,Isuzu,Light Trucks,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
Japan,Isuzu,Trucks,Unclassified,Unclassified,97121,97024,97409,92739,0,0,0,0,0,0,Asia,384293
Japan,Isuzu,Trucks,Unclassified,Unclassified,88965,87119,72956,68436,0,0,0,0,0,0,Asia,317476
Japan,Isuzu,Trucks,Unclassified,Unclassified,19450,17894,17660,17516,0,0,0,0,0,0,Asia,72520
Japan,Isuzu,Trucks,Unclassified,Unclassified,23221,23032,21580,22060,0,0,0,0,0,0,Asia,89893
Japan,Isuzu,Trucks,Unclassified,Unclassified,30544,29965,25940,24732,0,0,0,0,0,0,Asia,111181
Japan,Isuzu,Trucks,Unclassified,Unclassified,3506,3201,4058,4253,0,0,0,0,0,0,Asia,15018
Japan,Isuzu,Buses,Unclassified,Unclassified,2565,1796,2400,2200,0,0,0,0,0,0,Asia,8961
Japan,UD Trucks (2021-),Light Trucks,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
Japan,UD Trucks (2021-),Trucks,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
Japan,UD Trucks (2008-),Light Trucks,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
Japan,UD Trucks (2008-),Trucks,Unclassified,Unclassified,3148,2004,1800,982,0,0,0,0,0,0,Asia,7934
Japan,UD Trucks (2008-),Trucks,Unclassified,Unclassified,4409,3218,3145,2298,0,0,0,0,0,0,Asia,13070
Japan,UD Trucks (2008-),Trucks,Unclassified,Unclassified,464,325,318,280,0,0,0,0,0,0,Asia,1387
Japan,UD Trucks (2008-),Trucks,Unclassified,Unclassified,3364,2280,2388,1254,0,0,0,0,0,0,Asia,9286
Japan,UD Trucks (2008-),Trucks,Unclassified,Unclassified,6952,6807,6619,5783,0,0,0,0,0,0,Asia,26161
Japan,UD Trucks (2008-),Trucks,Unclassified,Unclassified,3100,2191,3048,2837,0,0,0,0,0,0,Asia,11176
Japan,UD Trucks (2008-),Buses,Unclassified,Unclassified,106,0,0,0,0,0,0,0,0,0,Asia,106
Japan,Other,Cars,Unclassified,Unclassified,0,0,110,0,83,0,0,0,0,0,Asia,193
Japan,n.a.,Mini Trucks,Unclassified,Unclassified,0,0,0,0,433211,433151,377970,375351,433182,401896,Asia,2454761
Japan,n.a.,Light Trucks,Unclassified,Unclassified,0,0,0,0,306259,293003,254310,261715,238561,233277,Asia,1587125
Japan,n.a.,Trucks,Unclassified,Unclassified,0,0,0,0,506544,492700,395411,509406,503517,483243,Asia,2890821
Japan,n.a.,Buses,Unclassified,Unclassified,0,0,0,0,113197,122682,69801,73659,84611,104010,Asia,567960
Japan,Other/Adjustment,Trucks,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
China,JETTA,Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,23171,38493,49380,48251,56135,Asia,215430
China,JETTA,Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,0,0,0,0,0,Asia,0
China,JETTA,SUV,SUV,SUV-C,0,0,0,0,0,42997,80514,78485,71186,80371,Asia,353553
China,JETTA,SUV,SUV,SUV-D,0,0,0,0,0,1998,46633,29292,29229,33494,Asia,140646
China,VW,Sedan/Hatchback,Passenger,Passenger B,136260,160288,170539,171138,150977,60295,43086,39564,32335,35001,Asia,999483
China,VW,Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,79265,5030,328137,242022,210896,149735,Asia,1015085
China,VW,Sedan/Hatchback,Passenger,Passenger C,0,0,13107,68409,43788,3917,1479,0,0,0,Asia,130700
China,VW,Sedan/Hatchback,Passenger,Passenger C,0,0,39864,49661,36739,13475,5037,0,0,0,Asia,144776
China,VW,Sedan/Hatchback,Passenger,Passenger C,23952,0,0,0,0,0,0,0,0,0,Asia,23952
China,VW,Sedan/Hatchback,Passenger,Passenger C,172900,196887,176935,155048,139194,101362,56915,0,0,0,Asia,999241
China,VW,Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,0,18574,59245,86969,55804,Asia,220592
China,VW,Sedan/Hatchback,Passenger,Passenger C,116866,97336,65159,56948,22365,0,0,0,0,0,Asia,358674
China,VW,Sedan/Hatchback,Passenger,Passenger C,0,24047,31993,19394,10073,3933,0,0,0,0,Asia,89440
China,VW,Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,0,0,7124,28252,81044,Asia,116420
China,VW,Sedan/Hatchback,Passenger,Passenger C,293510,288641,358018,336092,295987,98732,0,0,0,0,Asia,1670980
China,VW,Sedan/Hatchback,Passenger,Passenger C,2892,103539,144795,140388,140997,92882,65676,58367,11614,0,Asia,761150
China,VW,Sedan/Hatchback,Passenger,Passenger C,369224,381962,476795,458271,489179,506909,415212,392056,377152,272076,Asia,4138836
China,VW,Sedan/Hatchback,Passenger,Passenger C,225994,200226,225628,266422,146203,335714,0,0,0,0,Asia,1400187
China,VW,Sedan/Hatchback,Passenger,Passenger C,0,0,20063,0,0,0,0,0,0,0,Asia,20063
China,VW,Sedan/Hatchback,Passenger,Passenger C,306284,272297,342774,333479,317690,296492,301036,232176,235445,279359,Asia,2917032
China,VW,Sedan/Hatchback,Passenger,Passenger C,288974,264815,255688,270930,269410,239872,175270,138232,111332,11302,Asia,2025825
China,VW,Sedan/Hatchback,Passenger,Passenger C,10042,0,0,0,0,0,0,0,0,0,Asia,10042
China,VW,Sedan/Hatchback,Passenger,Passenger D,48757,33487,28693,19795,22640,18102,33077,15271,33103,34455,Asia,287380
China,VW,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,0,0,4261,Asia,4261
China,VW,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,0,88468,105965,Asia,194433
China,VW,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,0,0,78402,Asia,78402
China,VW,Sedan/Hatchback,Passenger,Passenger D,207022,155893,177531,205520,229241,171761,168168,136943,168713,203432,Asia,1824224
China,VW,Sedan/Hatchback,Passenger,Passenger D,224213,202848,184844,158986,177780,210754,145493,124569,192861,213412,Asia,1835760
China,VW,Sedan/Hatchback,Passenger,Passenger D,1148,217,217,0,0,0,0,0,0,0,Asia,1582
China,VW,Sedan/Hatchback,Passenger,Passenger D,0,0,4753,12577,24540,13732,10305,6617,7478,33,Asia,80035
China,VW,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,9364,906,2102,0,0,Asia,12372
China,VW,Sedan/Hatchback,SUV,SUV-B,19463,12826,7869,3897,1521,190,0,0,0,0,Asia,45766
China,VW,Sedan/Hatchback,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
China,VW,SUV,SUV,SUV-C,0,0,0,0,0,0,0,28800,47006,36315,Asia,112121
China,VW,SUV,SUV,SUV-C,0,0,0,0,0,0,0,23738,38693,19459,Asia,81890
China,VW,SUV,SUV,SUV-C,0,0,0,0,0,64108,43975,30287,18761,13345,Asia,170476
China,VW,SUV,SUV,SUV-C,0,0,0,0,66029,120031,103001,64184,87687,59125,Asia,500057
China,VW,SUV,SUV,SUV-C,0,0,0,0,0,3410,31126,29833,25303,12702,Asia,102374
China,VW,SUV,SUV,SUV-C,0,0,0,0,26870,136790,147131,125677,109587,102143,Asia,648198
China,VW,SUV,SUV,SUV-C,249826,252157,236608,331573,303781,225196,182017,156818,155212,152358,Asia,2245546
China,VW,SUV,SUV,SUV-C,0,0,0,0,0,0,8391,8304,8570,3106,Asia,28371
China,VW,SUV,SUV,SUV-D,0,0,0,0,0,0,0,11500,26950,10093,Asia,48543
China,VW,SUV,SUV,SUV-D,0,0,0,0,0,0,0,8590,11859,6044,Asia,26493
China,VW,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,9746,32575,Asia,42321
China,VW,SUV,SUV,SUV-D,0,0,0,0,24786,181979,176454,94795,98767,135890,Asia,712671
China,VW,SUV,SUV,SUV-D,0,0,0,0,0,0,17925,6990,14187,9000,Asia,48102
China,VW,SUV,SUV,SUV-D,0,0,8,78416,85911,68484,47984,39581,48737,31422,Asia,400543
China,VW,SUV,SUV,SUV-D,0,0,0,0,0,15859,26740,14941,17105,12857,Asia,87502
China,VW,SUV,SUV,SUV-E,0,0,0,0,0,0,0,16341,33228,27431,Asia,77000
China,VW,SUV,Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
China,VW,MPV,MPV,MPV,34420,35854,45479,32172,39384,11912,10712,3812,2468,933,Asia,217146
China,VW,MPV,MPV,MPV,0,0,0,0,0,0,21553,11192,26409,15059,Asia,74213
China,Audi,Sedan/Hatchback,Passenger,Passenger C,46020,56405,83800,85195,94515,85826,73158,54546,69194,63252,Asia,711911
China,Audi,Sedan/Hatchback,Passenger,Passenger D,121904,114530,108726,113520,162009,168783,139525,117191,137244,138180,Asia,1321612
China,Audi,Sedan/Hatchback,Passenger,Passenger E,166009,142117,139952,143613,146424,130549,177157,153265,130350,172429,Asia,1501865
China,Audi,Sedan/Hatchback,Passenger,Passenger E,0,0,0,0,0,0,0,845,6358,19208,Asia,26411
China,Audi,SUV,SUV,SUV-C,0,0,0,0,11828,40984,51854,46464,29206,16009,Asia,196345
China,Audi,SUV,SUV,SUV-C,0,0,0,0,0,0,0,2918,1650,115,Asia,4683
China,Audi,SUV,SUV,SUV-C,84175,68021,88200,85539,77889,59763,77773,88326,76712,63500,Asia,769898
China,Audi,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,7200,24542,Asia,31742
China,Audi,SUV,SUV,SUV-D,111106,108330,135841,124646,124269,128825,151202,141711,140123,158146,Asia,1324199
China,Audi,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,3129,5478,Asia,8607
China,Audi,SUV,SUV,SUV-E,0,0,0,0,0,0,0,0,1834,5121,Asia,6955
China,Audi,SUV,SUV,SUV-E,0,0,0,0,0,0,0,1099,1243,1427,Asia,3769
China,Audi,SUV,Unclassified,Unclassified,0,0,0,0,0,0,678,0,0,0,Asia,678
China,Skoda,Sedan/Hatchback,Passenger,Passenger B,19860,14687,10409,13478,8550,0,0,0,0,0,Asia,66984
China,Skoda,Sedan/Hatchback,Passenger,Passenger C,126159,145114,153056,128030,106054,65068,26877,13023,9336,2244,Asia,774961
China,Skoda,Sedan/Hatchback,Passenger,Passenger C,98273,73501,91859,85788,71142,53408,35941,9600,6677,1051,Asia,527240
China,Skoda,Sedan/Hatchback,Passenger,Passenger D,24322,18024,41141,41247,43662,22120,8404,1933,2834,3414,Asia,207101
China,Skoda,SUV,SUV,SUV-C,0,0,0,0,39416,50483,40355,18014,12279,5984,Asia,166531
China,Skoda,SUV,SUV,SUV-C,0,0,0,65,31977,37150,23359,10260,5254,2744,Asia,110809
China,Skoda,SUV,SUV,SUV-C,0,0,0,46898,53411,37715,16282,1310,5454,2910,Asia,163980
China,Skoda,SUV,SUV,SUV-C,0,0,0,0,0,0,0,0,0,0,Asia,0
China,Skoda,SUV,SUV,SUV-C,21339,16369,27296,19711,0,0,0,0,0,0,Asia,84715
China,Toyota,Sedan/Hatchback,Passenger,Passenger B,127456,114032,118294,129116,97480,82499,75432,74110,57930,17349,Asia,893698
China,Toyota,Sedan/Hatchback,Passenger,Passenger B,73328,65083,62346,94163,99357,112552,113307,92063,85059,21362,Asia,818620
China,Toyota,Sedan/Hatchback,Passenger,Passenger C,259082,299386,327825,344295,371536,358926,349811,319673,252978,175013,Asia,3058525
China,Toyota,Sedan/Hatchback,Passenger,Passenger C,51676,125537,158137,172359,200115,218652,225068,227588,214013,128622,Asia,1721767
China,Toyota,Sedan/Hatchback,Passenger,Passenger C,1214,341,0,0,0,0,0,0,0,0,Asia,1555
China,Toyota,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,34643,24976,8085,Asia,67704
China,Toyota,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,65284,111931,119708,111268,98765,Asia,506956
China,Toyota,Sedan/Hatchback,Passenger,Passenger D,150910,129837,100966,71425,168999,181765,185852,216178,248470,229276,Asia,1683678
China,Toyota,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,2256,6652,3864,1316,144,Asia,14232
China,Toyota,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,0,0,29547,Asia,29547
China,Toyota,Sedan/Hatchback,Passenger,Passenger E,14795,27409,29199,37701,35215,10396,1818,0,0,0,Asia,156533
China,Toyota,Sedan/Hatchback,Passenger,Passenger E,40497,23596,16836,5538,0,0,0,0,0,0,Asia,86467
China,Toyota,SUV,SUV,SUV-C,0,0,0,0,26806,57044,54519,45787,21893,14177,Asia,220226
China,Toyota,SUV,SUV,SUV-C,0,0,0,0,0,0,0,0,88593,150644,Asia,239237
China,Toyota,SUV,SUV,SUV-C,0,0,0,0,0,0,0,0,100527,197659,Asia,298186
China,Toyota,SUV,SUV,SUV-C,0,0,0,0,999,0,0,0,0,0,Asia,999
China,Toyota,SUV,SUV,SUV-C,0,0,0,0,31416,51482,45346,44679,18294,6191,Asia,197408
China,Toyota,SUV,SUV,SUV-D,0,0,0,0,0,0,0,26454,56886,42264,Asia,125604
China,Toyota,SUV,SUV,SUV-D,0,0,0,0,0,0,0,10594,44164,22979,Asia,77737
China,Toyota,SUV,SUV,SUV-D,85791,74261,94415,101059,103076,98285,95643,106478,89011,80722,Asia,928741
China,Toyota,SUV,SUV,SUV-D,13136,23263,37999,54775,34925,35507,18356,0,0,0,Asia,217961
China,Toyota,SUV,SUV,SUV-D,125015,114628,118632,128512,145800,124650,175999,199077,169322,188834,Asia,1490469
China,Toyota,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,26261,33188,Asia,59449
China,Toyota,SUV,SUV,SUV-D,0,0,0,0,0,0,83958,128119,141631,155834,Asia,509542
China,Toyota,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,10634,6093,Asia,16727
China,Toyota,SUV,SUV,SUV-E,3077,1090,740,0,0,0,0,0,0,0,Asia,4907
China,Toyota,MPV,MPV,MPV,18004,8790,7411,181,0,0,0,0,0,0,Asia,34386
China,Toyota,MPV,MPV,MPV,0,0,0,0,0,0,0,0,785,57680,Asia,58465
China,Toyota,MPV,MPV,MPV,0,0,0,0,0,0,0,3219,76443,85231,Asia,164893
China,Toyota,Medium Buses,Unclassified,Unclassified,3030,2978,2688,3923,3994,2708,2806,2797,1860,3024,Asia,29808
China,Hino,Medium Trucks (Chassis),Unclassified,Unclassified,0,0,0,0,0,0,0,0,0,0,Asia,0
China,Hino,Heavy Trucks (Chassis),Unclassified,Unclassified,1568,1204,56,844,1036,1052,909,597,114,27,Asia,7407
China,Hino,Medium Buses,Unclassified,Unclassified,0,1,0,0,0,0,0,0,0,0,Asia,1
China,Hino,Large Buses,Unclassified,Unclassified,10,10,0,0,0,0,0,0,0,0,Asia,20
China,Hino,Semi Trailer,Unclassified,Unclassified,1428,1037,1373,1692,3022,2464,0,0,0,0,Asia,11016
China,Hino,Semi Trailer,Unclassified,Unclassified,0,0,0,0,0,0,2281,1532,361,143,Asia,4317
China,Nissan,Sedan/Hatchback,Passenger,Passenger B,6029,410,56,0,0,0,0,0,0,0,Asia,6495
China,Nissan,Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,133821,252699,254151,191031,131350,Asia,963052
China,Nissan,Sedan/Hatchback,Passenger,Passenger C,303264,328540,367730,404394,486381,348182,281552,256677,231063,251210,Asia,3258993
China,Nissan,Sedan/Hatchback,Passenger,Passenger C,0,28333,78862,65012,37712,54142,15563,2617,1604,461,Asia,284306
China,Nissan,Sedan/Hatchback,Passenger,Passenger C,64511,89057,74377,31294,6262,340,0,0,0,0,Asia,265841
China,Nissan,Sedan/Hatchback,Passenger,Passenger C,82534,51730,40514,78429,59705,79865,57380,52569,25674,19617,Asia,548017
China,Nissan,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,100931,118053,163511,147352,87104,Asia,616951
China,Nissan,Sedan/Hatchback,Passenger,Passenger D,104037,115771,86458,111283,114792,0,0,0,0,0,Asia,532341
China,Nissan,Sedan/Hatchback,Passenger,Passenger E,0,0,2380,2305,69,0,0,0,0,0,Asia,4754
China,Nissan,Sedan/Hatchback,MPV,MPV,50895,24029,8167,5918,8708,0,0,0,0,0,Asia,97717
China,Nissan,SUV,SUV,SUV-C,0,0,0,0,0,0,0,0,5060,459,Asia,5519
China,Nissan,SUV,SUV,SUV-C,0,0,0,47998,33945,51286,23652,18045,10975,10703,Asia,196604
China,Nissan,SUV,SUV,SUV-C,88276,60620,139094,151574,175863,180680,162730,159775,150270,108172,Asia,1377054
China,Nissan,SUV,SUV,SUV-D,255,13939,19606,28616,23585,24789,16050,10388,7232,3464,Asia,147924
China,Nissan,SUV,SUV,SUV-D,0,0,0,0,16121,7482,14161,16900,10339,688,Asia,65691
China,Nissan,SUV,SUV,SUV-D,3256,1597,1616,0,0,0,0,0,0,0,Asia,6469
China,Nissan,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,0,126,Asia,126
China,Nissan,SUV,SUV,SUV-D,119387,162777,179911,185417,206303,213388,174378,78474,32633,57521,Asia,1410189
China,Nissan,SUV,Unclassified,Unclassified,0,0,0,0,0,0,0,0,59,2122,Asia,2181
China,Nissan,MPV,Unclassified,Unclassified,17841,7550,10274,8811,9168,3983,0,0,0,0,Asia,57627
China,Infiniti,Sedan/Hatchback,Passenger,Passenger D,2590,0,0,0,0,10820,8951,2190,2125,1156,Asia,27832
China,Infiniti,Sedan/Hatchback,Unclassified,Unclassified,0,18102,17415,20164,19114,0,0,0,0,0,Asia,74795
China,Infiniti,SUV,SUV,SUV-D,0,8661,7357,7053,13481,21071,17315,7006,1643,427,Asia,84014
China,Infiniti,SUV,SUV,SUV-E,0,0,0,0,0,0,0,206,1784,792,Asia,2782
China,Renault,SUV,SUV,SUV-B,0,0,0,0,0,1501,101,0,0,0,Asia,1602
China,Renault,SUV,SUV,SUV-B,0,0,0,0,0,3207,25,0,0,0,Asia,3232
China,Renault,SUV,SUV,SUV-B,0,0,0,0,0,0,4119,0,0,0,Asia,4119
China,Renault,SUV,SUV,SUV-C,0,0,25387,26776,16460,4493,51,0,0,0,Asia,73167
China,Renault,SUV,SUV,SUV-C,0,0,7448,47954,31309,7402,164,0,0,0,Asia,94277
China,Dacia,SUV,SUV,SUV-B,0,0,0,0,0,0,0,37991,62348,54229,Asia,154568
China,Venucia,Sedan/Hatchback,Passenger,Passenger B,16111,6056,2552,0,0,0,0,0,0,0,Asia,24719
China,Venucia,Sedan/Hatchback,Passenger,Passenger C,38918,16922,12990,2789,0,0,0,0,0,0,Asia,71619
China,Venucia,Sedan/Hatchback,Passenger,Passenger C,59587,28387,23560,10942,0,0,0,0,0,0,Asia,122476
China,Venucia,Sedan/Hatchback,Passenger,Passenger C,1316,1393,923,1,0,0,0,0,0,0,Asia,3633
China,Venucia,Sedan/Hatchback,Passenger,Passenger D,0,0,0,19396,66157,73299,37939,15260,43363,17789,Asia,273203
China,Venucia,Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,22379,8127,3286,Asia,33792
China,Venucia,SUV,Passenger,Passenger C,0,0,0,0,0,477,23,1596,0,0,Asia,2096
China,Venucia,SUV,SUV,SUV-C,0,0,0,0,6637,13302,17906,13484,5990,108,Asia,57427
China,Venucia,SUV,SUV,SUV-C,0,65478,73589,53875,34344,13519,925,0,0,0,Asia,241730
China,Venucia,SUV,SUV,SUV-C,0,0,0,0,0,0,0,18156,40371,35185,Asia,93712
China,Venucia,SUV,SUV,SUV-D,0,0,3960,45618,24992,7004,1514,300,0,0,Asia,83388
China,Venucia,SUV,SUV,SUV-D,0,0,0,0,0,0,0,0,0,5038,Asia,5038
China,Venucia,SUV,SUV,SUV-D,0,0,0,0,0,0,21230,12270,4179,3142,Asia,40821
China,Venucia,MPV,MPV,MPV,0,0,0,14005,2104,1968,0,0,0,0,Asia,18077
China,Jeep (2021-),SUV,SUV,SUV-B,0,0,0,0,0,0,0,444,0,0,Asia,444
China,Jeep (2021-),SUV,SUV,SUV-C,0,0,0,0,0,0,0,1624,0,0,Asia,1624
China,Jeep (2021-),SUV,SUV,SUV-C,0,0,0,0,0,0,0,6754,0,0,Asia,6754
China,Jeep (2021-),SUV,SUV,SUV-C,0,0,0,0,0,0,0,0,3,0,Asia,3
China,Jeep (2021-),SUV,SUV,SUV-D,0,0,0,0,0,0,0,7491,819,0,Asia,8310
China,Peugeot (2021-),Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,0,0,6,0,0,Asia,6
China,Peugeot (2021-),Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,0,0,12893,22788,21101,Asia,56782
China,Peugeot (2021-),Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,0,0,0,0,5277,Asia,5277
China,Peugeot (2021-),Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,9460,6631,4591,Asia,20682
China,Peugeot (2021-),SUV,SUV,SUV-B,0,0,0,0,0,0,0,6152,11170,2986,Asia,20308
China,Peugeot (2021-),SUV,SUV,SUV-C,0,0,0,0,0,0,0,6,0,0,Asia,6
China,Peugeot (2021-),SUV,SUV,SUV-C,0,0,0,0,0,0,0,15294,13962,6464,Asia,35720
China,Peugeot (2021-),SUV,SUV,SUV-C,0,0,0,0,0,0,0,8096,4973,3205,Asia,16274
China,Citroen (2021-),Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,0,0,47,0,0,Asia,47
China,Citroen (2021-),Sedan/Hatchback,Passenger,Passenger C,0,0,0,0,0,0,0,4025,2111,3089,Asia,9225
China,Citroen (2021-),Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,15174,44775,20426,Asia,80375
China,Citroen (2021-),Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,2768,0,0,Asia,2768
China,Citroen (2021-),Sedan/Hatchback,Passenger,Passenger D,0,0,0,0,0,0,0,0,10489,2593,Asia,13082
China,Citroen (2021-),Sedan/Hatchback,Passenger,Passenger E,0,0,0,0,0,0,0,8142,2549,2079,Asia,12770
China,Citroen (2021-),SUV,SUV,SUV-B,0,0,0,0,0,0,0,9672,1073,1108,Asia,11853
China,Citroen (2021-),SUV,SUV,SUV-C,0,0,0,0,0,0,0,9,0,0,Asia,9
China,Citroen (2021-),SUV,SUV,SUV-C,0,0,0,0,0,0,0,10312,5534,3474,Asia,19320
China,DS (2021-),Sedan/Hatchback,Passenger,Passenger E,0,0,0,0,0,0,0,2739,1771,1019,Asia,5529
China,DS (2021-),SUV,SUV,SUV-D,0,0,0,0,0,0,0,65,300,97,Asia,462
China,Chevrolet,Sedan/Hatchback,Passenger,Passenger B,31327,3505,0,0,0,0,0,0,663,47357,Asia,82852
China,Chevrolet,Sedan/Hatchback,Passenger,Passenger B,0,0,0,0,0,30561,33315,13725,35204,23665,Asia,136470
China,Chevrolet,Sedan/Hatchback,Passenger,Passenger B,255858,213197,141744,125801,152374,89639,22795,50376,40950,15336,Asia,1108070
China,Chevrolet,Sedan/Hatchback,Passenger,Passenger C,0,0,51538,190647,249839,71464,4929,1600,0,0,Asia,570017
China,Chevrolet,Sedan/Hatchback,Passenger,Passenger C,271000,243565,188296,81065,44800,10093,0,0,0,0,Asia,838819
